nd ,Gender,Country,Age,Income,Marital-Stat5,workclass,credit-score,Learning,Tenure,Balance,Products,Education,Occupation,Target
10324,1,2,47,130000,1,1,115704,6,6,104900,5,0,1,0
10325,1,2,33,80000,0,0,75985,4,4,112036,3,1,1,0
10326,0,0,24,120000,0,2,100,3,2,100000,-1,2,2,0
10327,1,2,24,50000,0,0,42058,4,4,101367,3,1,0,0
10328,0,1,31,410000,0,4,0,2,2,100000,1,3,3,0
10329,0,1,29,50000,0,0,50148,4,4,101840,3,2,0,0
10330,1,0,35,20000,0,0,17809,4,4,101000,1,2,0,0
10331,0,2,29,80000,0,0,28491,4,4,101710,-1,1,0,0
10332,1,2,60,280000,1,4,792,-1,2,100000,1,3,3,0
10333,0,0,29,60000,0,1,41387,-1,6,101685,3,1,0,0
10334,0,0,23,90000,0,5,37639,6,8,102000,6,6,4,0
10335,0,2,35,200000,1,0,9918,3,4,101219,3,1,0,0
10336,1,0,49,100000,1,0,69896,4,4,102588,-1,1,0,0
10337,0,2,29,150000,0,2,2356,3,3,116836,3,1,0,1
10338,0,0,46,280000,1,0,34433,4,4,101383,3,1,0,0
10339,1,2,37,130000,0,0,116093,4,4,103647,3,1,0,1
10340,0,2,24,50000,0,4,220,2,2,100220,1,3,3,0
10341,0,2,30,380000,0,0,27015,4,6,105700,5,1,0,0
10342,0,2,28,180000,0,4,0,5,2,100000,1,3,3,0
10343,1,2,36,390000,1,4,3931,2,2,103625,1,2,2,1
10344,1,1,24,20000,0,1,17231,5,4,100000,3,1,0,0
10345,1,2,30,70000,0,0,16163,4,4,101000,2,1,0,0
10346,1,0,25,30000,0,1,18941,6,8,106000,6,0,1,1
10347,1,2,29,250000,0,0,240725,4,4,110022,3,1,0,0
10348,1,0,26,80000,1,3,495,3,6,100000,2,0,1,0
10349,0,1,46,80000,1,0,58934,6,4,102254,3,2,2,1
10350,0,2,30,200000,0,2,10225,3,3,109468,2,2,2,0
10351,0,2,25,50000,1,0,48294,4,4,101805,-1,1,3,1
10352,0,1,45,50000,1,0,49212,4,4,101611,3,1,0,0
10353,1,2,27,70000,0,3,4168,3,6,100000,3,1,2,1
10354,1,0,31,50000,0,0,49024,-1,4,101813,3,1,2,1
10355,0,0,27,50000,0,0,50686,4,4,101779,3,1,0,0
10356,0,0,24,90000,0,0,80699,-1,4,102991,3,3,3,0
10357,1,1,54,50000,1,0,37238,4,4,101771,3,1,1,0
10358,1,2,37,170000,1,0,187146,4,4,106500,3,1,0,1
10359,0,0,44,20000,0,0,7678,4,4,103347,2,2,2,0
10360,0,1,28,130000,1,0,29974,4,4,105026,3,1,0,0
10361,1,0,44,100000,0,1,80358,6,6,102900,5,0,1,1
10362,0,2,27,400000,0,4,140,5,3,100140,3,1,2,0
10363,0,1,44,170000,0,4,0,2,2,100000,1,3,3,0
10364,1,1,62,160000,1,0,37615,4,4,101700,3,1,3,0
10365,0,0,25,180000,0,0,177607,4,4,106500,3,1,0,0
10366,0,0,43,100000,1,2,21293,3,3,170973,2,2,0,0
10367,0,2,26,130000,0,4,0,2,2,100365,2,2,3,0
10368,0,0,37,50000,1,0,25234,4,4,101384,3,1,0,0
10369,0,0,38,30000,1,0,26664,4,6,103582,5,1,0,0
10370,0,1,44,600000,0,0,140179,-1,4,105000,2,1,0,0
10371,0,2,27,80000,1,1,71965,7,4,100000,3,1,4,1
10372,0,1,31,160000,1,4,207,2,2,100565,1,3,3,1
10373,1,0,62,20000,1,0,17870,6,4,101462,-1,1,0,1
10374,0,1,35,50000,1,1,48115,6,8,106000,6,0,0,1
10375,0,0,25,90000,1,0,87525,4,4,104200,3,1,0,1
10376,1,2,41,160000,1,4,0,5,2,100000,1,3,3,1
10377,1,0,37,30000,1,1,19177,6,6,101500,5,0,1,1
10378,1,0,31,280000,1,0,266511,-1,4,109557,3,1,0,0
10379,1,1,36,120000,1,0,31218,3,4,102000,3,1,0,0
10380,0,0,39,240000,2,0,171907,4,4,107200,3,1,0,0
10381,0,0,26,90000,0,0,87561,4,6,108548,3,1,0,0
10382,0,1,33,30000,1,0,29666,4,4,101763,3,1,0,0
10383,0,0,23,60000,1,0,43714,4,4,105000,2,2,2,0
10384,1,0,36,60000,1,0,37129,4,4,101602,3,1,0,1
10385,0,1,55,180000,0,2,6770,3,4,264163,3,1,0,0
10386,1,0,24,50000,0,0,43247,6,4,103000,3,1,0,1
10387,0,0,43,70000,1,0,38173,4,4,101957,3,1,0,0
10388,1,2,59,30000,1,2,390,3,3,100390,2,2,0,0
10389,0,0,36,340000,1,0,3058,4,4,101087,3,1,0,0
10390,1,2,36,250000,0,0,143200,4,4,107000,3,1,0,0
10391,0,0,25,70000,0,0,33390,4,6,102000,5,0,5,1
10392,0,0,28,30000,0,0,28347,4,4,102000,3,0,1,0
10393,0,2,28,220000,0,0,6601,3,3,105026,3,2,2,0
10394,0,2,24,90000,0,2,491,3,2,100000,1,3,3,0
10395,0,0,29,30000,1,1,26844,6,6,100300,3,1,0,0
10396,1,0,54,80000,1,0,105365,4,4,105030,3,1,2,1
10397,0,2,35,180000,0,4,-18,-1,2,100000,1,3,3,1
10398,1,2,42,410000,1,0,27559,4,4,103000,3,1,0,0
10399,1,2,32,230000,0,0,48418,4,4,105019,3,1,0,0
10400,0,0,23,50000,0,0,48529,-1,4,101743,3,1,0,0
10401,1,2,30,500000,0,0,309558,4,4,113749,-1,1,0,0
10402,0,2,32,360000,1,4,0,2,2,100000,1,3,3,0
10403,0,1,46,100000,1,1,42674,6,6,104000,5,0,0,1
10404,1,0,22,50000,0,0,22616,4,4,101668,3,1,0,0
10405,1,4,51,490000,1,2,4770,3,3,117143,2,2,1,0
10406,1,2,35,180000,1,1,133424,5,6,105000,-1,0,1,1
10407,1,2,28,20000,0,2,7381,4,3,103000,-1,1,0,1
10408,1,2,31,20000,0,0,18551,4,4,101647,3,1,0,0
10409,1,0,33,170000,0,2,2754,3,3,102754,2,2,2,0
10410,0,0,37,50000,1,0,50664,4,4,103000,3,1,0,0
10411,1,1,33,50000,0,0,47834,4,4,101866,-1,1,0,0
10412,1,2,30,50000,0,0,60762,4,4,102300,5,0,1,1
10413,1,1,45,170000,1,0,165315,4,4,108000,-1,1,0,0
10414,0,2,44,180000,0,0,7668,4,6,102489,3,1,0,1
10415,1,2,30,260000,0,0,14096,4,4,102000,-1,1,0,0
10416,0,0,29,160000,1,2,3617,3,3,102122,2,2,2,0
10417,1,0,37,160000,0,4,0,5,2,100000,1,2,2,0
10418,1,0,25,50000,0,0,48424,4,4,102710,3,1,0,0
10419,1,2,34,200000,0,4,485,2,2,101316,1,3,3,0
10420,1,1,53,480000,0,0,482250,4,4,118093,3,1,0,0
10421,0,2,32,140000,0,0,97528,4,4,103562,3,1,1,1
10422,0,1,41,210000,1,4,16486,2,2,115728,1,3,3,0
10423,0,2,24,40000,0,2,19133,3,2,100000,-1,3,3,0
10424,0,0,40,240000,1,2,3204,3,3,104888,2,2,2,1
10425,0,0,48,200000,1,2,-1123,2,6,104165,5,2,2,1
10426,0,1,34,80000,0,4,0,5,2,100000,1,3,3,0
10427,0,0,38,210000,1,2,4991,3,3,100551,3,1,2,0
10428,0,0,45,220000,1,0,204052,4,4,107600,3,1,0,0
10429,1,0,42,50000,1,0,12111,4,4,101300,3,1,0,1
10430,0,1,39,180000,0,2,0,-1,4,104835,2,1,0,0
10431,1,2,55,350000,1,2,5961,3,3,106326,2,2,2,0
10432,1,0,39,460000,1,0,168182,4,4,106051,3,1,0,0
10433,0,0,39,90000,0,1,2489,3,3,100000,2,1,0,0
10434,1,0,22,20000,0,1,19698,5,6,102000,-1,1,0,1
10435,1,0,32,320000,0,0,21460,4,4,103000,3,1,0,0
10436,0,1,45,80000,1,0,80250,4,2,100000,1,3,3,0
10437,0,1,45,20000,1,2,1403,3,3,106990,2,2,2,0
10438,0,2,23,10000,0,1,2400,7,6,100000,10,5,6,1
10439,1,0,64,170000,1,2,1922,3,3,101788,2,1,2,0
10440,1,0,34,20000,1,0,9662,4,4,101180,3,1,1,1
10441,1,2,42,250000,0,0,255473,4,4,111300,3,1,0,0
10442,0,0,53,60000,1,0,55505,4,4,103000,3,1,0,0
10443,1,2,30,220000,0,0,84630,-1,4,105000,3,1,0,0
10444,0,1,23,80000,0,0,66909,4,4,102451,3,1,0,0
10445,0,0,25,80000,0,0,4418,4,4,103000,-1,1,0,0
10446,1,2,26,150000,0,0,131490,4,6,116441,5,0,1,0
10447,0,1,32,290000,0,0,21981,4,4,103000,3,1,0,0
10448,0,1,40,100000,1,1,13278,6,4,100000,3,1,0,1
10449,0,2,41,200000,1,0,30689,-1,4,105003,3,1,0,0
10450,1,0,24,50000,0,0,9923,4,4,101200,3,1,0,0
10451,0,2,28,60000,1,2,2848,3,3,101469,2,2,2,0
10452,1,0,41,80000,0,0,80140,6,4,103253,3,1,0,1
10453,0,0,34,160000,1,1,160285,6,4,100000,3,1,0,0
10454,1,2,29,140000,0,4,0,5,2,100000,-1,3,3,0
10455,0,0,37,360000,0,0,292725,4,4,110638,3,1,0,0
10456,0,0,46,200000,1,1,30783,-1,6,103058,3,1,1,0
10457,0,0,30,210000,1,4,0,2,2,100000,1,3,3,0
10458,0,2,38,500000,0,0,4590,4,4,101128,3,2,2,0
10459,1,0,25,30000,0,1,3997,5,3,100000,3,2,0,1
10460,1,2,35,390000,1,2,14673,3,4,183728,3,1,0,0
10461,1,0,43,360000,1,2,6146,3,3,101000,2,2,2,0
10462,0,2,31,90000,0,0,77278,-1,6,108000,5,0,1,1
10463,0,2,30,30000,0,0,32751,4,4,101600,3,1,0,0
10464,0,2,28,320000,0,2,331,3,3,101085,3,1,0,1
10465,0,1,34,80000,1,3,78489,6,6,100000,5,0,0,0
10466,1,0,26,80000,0,1,27897,5,4,100000,3,1,2,1
10467,1,2,33,220000,0,4,3233,2,2,102108,1,2,0,0
10468,1,0,24,50000,0,4,0,5,2,100000,1,3,3,1
10469,1,0,28,70000,0,1,26357,5,6,101600,5,0,1,1
10470,1,2,30,360000,0,2,2024,6,3,100428,5,2,2,0
10471,0,0,35,270000,1,2,165,3,3,100165,2,2,2,0
10472,0,2,23,30000,0,0,17462,4,4,110000,3,1,0,0
10473,0,0,29,180000,1,1,113331,6,6,105500,5,0,1,1
10474,0,0,41,120000,1,2,7877,3,3,111532,2,2,2,0
10475,0,0,35,180000,0,4,0,5,2,100000,2,2,3,0
10476,0,0,41,330000,1,1,289884,5,6,100000,5,0,1,0
10477,0,0,56,270000,1,0,137807,4,4,105000,3,1,0,0
10478,0,3,25,200000,1,0,149886,4,4,105388,-1,1,0,1
10479,1,0,54,170000,1,2,186,3,3,100116,1,3,2,0
10480,1,2,50,50000,1,1,29394,5,7,103100,5,0,1,1
10481,0,2,30,30000,0,0,4480,4,4,104000,-1,1,0,0
10482,1,0,32,150000,1,0,141346,4,4,110000,3,1,0,0
10483,1,1,39,130000,1,2,51790,4,3,100390,2,2,2,0
10484,1,0,42,110000,1,0,70265,4,4,105000,3,0,1,1
10485,1,2,53,260000,1,3,1361,3,6,100000,3,1,2,0
10486,1,2,40,450000,1,2,22861,3,6,106596,3,1,0,0
10487,1,2,30,210000,0,0,99342,-1,6,104900,3,1,0,0
10488,1,1,46,90000,1,1,1651,3,3,100000,-1,2,2,0
10489,0,1,29,300000,1,0,24921,3,4,102000,3,1,2,0
10490,0,0,32,20000,1,0,15547,4,6,102900,3,1,1,1
10491,1,0,40,20000,1,0,14353,4,4,103000,3,1,0,0
10492,1,1,32,50000,1,0,40992,4,4,102026,3,1,0,0
10493,1,0,32,70000,0,0,69921,4,4,102708,3,1,0,0
10494,1,2,45,500000,1,0,3136,4,4,102002,3,1,0,0
10495,1,0,27,20000,0,0,2003,4,4,101086,3,3,3,0
10496,1,0,40,200000,1,0,63182,4,4,101765,3,1,0,0
10497,1,0,49,110000,1,0,51395,-1,4,101855,3,1,0,0
10498,0,0,33,50000,0,0,16926,4,4,101400,3,1,0,0
10499,0,0,46,50000,1,1,43244,5,6,100000,5,0,1,1
10500,0,0,23,100000,0,0,85435,4,4,103143,3,1,1,0
10501,1,0,37,200000,0,4,162,2,2,100536,1,3,3,0
10502,0,1,37,270000,1,2,265044,5,4,173000,3,1,0,0
10503,0,2,42,350000,1,2,360,3,3,100360,2,2,2,0
10504,1,1,44,130000,1,0,123770,4,4,104600,3,1,0,0
10505,1,1,44,100000,1,1,30076,6,6,102000,-1,0,1,0
10506,0,2,27,180000,0,2,0,5,3,101530,2,2,3,0
10507,0,2,34,170000,0,4,1088,2,3,101088,3,1,3,0
10508,0,2,23,40000,0,1,14310,3,6,100000,5,0,1,0
10509,0,0,38,320000,1,0,129416,4,4,104836,3,1,0,0
10510,1,2,27,160000,0,2,5574,3,3,103353,2,2,2,0
10511,0,0,40,360000,1,2,29540,3,3,127930,2,2,2,0
10512,0,2,38,360000,0,0,254900,-1,4,109300,5,1,0,0
10513,0,0,39,50000,1,3,52714,-1,6,100000,3,1,0,1
10514,0,0,24,50000,0,0,16691,-1,6,103500,3,2,0,0
10515,0,0,37,360000,1,4,-5,2,2,100000,1,3,3,0
10516,1,1,51,160000,1,0,4042,4,4,101000,1,2,2,1
10517,0,1,59,30000,1,0,28170,-1,4,104946,3,1,0,0
10518,0,0,42,410000,0,0,37492,-1,4,101625,2,2,0,0
10519,1,2,23,20000,0,0,3206,6,4,101100,5,0,1,1
10520,0,2,35,280000,0,2,10089,4,3,140000,2,2,2,0
10521,1,2,38,340000,1,2,325,3,3,100325,2,2,2,0
10522,0,1,44,340000,1,3,160596,7,6,100006,3,1,0,1
10523,1,0,24,80000,0,0,35926,4,4,105041,3,1,0,0
10524,0,0,33,270000,1,2,7780,3,6,102228,2,1,0,1
10525,0,0,24,90000,0,0,14520,-1,4,101240,3,1,0,0
10526,0,0,31,110000,1,0,79126,4,4,102782,-1,1,0,0
10527,0,0,38,310000,0,2,1276,3,3,103666,2,1,0,0
10528,0,0,33,210000,0,0,21854,5,4,102269,3,1,0,0
10529,0,0,44,80000,0,0,22771,4,4,101239,-1,2,2,0
10530,0,0,25,70000,0,0,22935,-1,4,101398,3,1,0,0
10531,0,0,42,360000,1,0,64268,3,4,102339,3,1,2,0
10532,1,2,29,360000,0,4,0,5,2,100000,1,3,3,0
10533,0,2,50,80000,1,0,30711,4,4,101957,3,3,2,0
10534,1,2,49,360000,1,2,-3,5,3,100633,2,2,2,0
10535,0,2,35,260000,1,4,-124,2,2,100000,1,2,2,1
10536,0,1,42,230000,0,4,0,5,3,100000,2,2,2,1
10537,0,0,23,50000,0,0,47654,4,4,102000,3,1,0,0
10538,0,2,35,450000,1,4,7240,2,2,101251,1,3,3,0
10539,0,0,30,150000,1,2,35213,3,4,215041,-1,2,2,0
10540,0,2,22,20000,0,0,13718,6,4,101550,3,1,1,1
10541,1,2,29,500000,0,0,367965,4,4,155000,3,1,0,0
10542,1,0,37,200000,0,4,0,-1,2,100000,1,3,3,0
10543,0,2,34,80000,0,0,75517,4,6,106000,5,1,0,1
10544,0,0,22,200000,0,0,205736,4,4,107758,3,1,1,1
10545,0,2,34,460000,0,4,-258,5,2,100000,1,3,3,0
10546,1,0,33,100000,0,5,90822,9,7,100000,5,0,1,1
10547,0,2,30,140000,0,1,149389,5,4,100000,3,1,0,0
10548,0,2,30,100000,1,0,43717,4,4,103000,3,1,2,0
10549,0,1,28,80000,0,2,2147,3,3,100612,2,2,2,0
10550,1,0,27,20000,0,3,19443,5,6,100000,5,0,1,1
10551,0,1,58,100000,0,0,43386,4,4,102000,3,1,0,0
10552,1,2,23,20000,0,1,18679,5,7,102300,5,1,0,1
10553,0,1,34,20000,0,4,0,2,2,100000,-1,3,3,1
10554,1,0,39,90000,1,1,26493,6,6,104000,5,0,1,1
10555,1,0,26,10000,0,5,9526,5,7,100000,5,1,0,0
10556,0,2,55,180000,1,4,0,-1,2,100000,1,3,3,0
10557,0,0,34,50000,1,3,47904,7,6,102000,5,0,1,1
10558,1,1,33,30000,1,0,29742,6,4,101406,3,1,0,1
10559,1,0,40,50000,0,7,50209,5,3,100000,2,1,0,0
10560,0,2,28,160000,0,0,40854,4,4,101676,3,1,0,0
10561,0,0,36,390000,0,0,112528,4,4,103669,3,1,0,0
10562,1,0,47,10000,1,0,8884,4,4,101159,3,1,2,0
10563,0,0,30,50000,1,0,40596,4,4,102000,-1,1,0,0
10564,0,2,28,520000,0,0,34167,3,4,140054,2,1,0,0
10565,0,2,25,70000,0,0,35871,4,4,101902,3,0,1,0
10566,0,1,48,200000,1,4,119139,2,2,105844,1,3,3,0
10567,0,2,26,50000,0,0,41003,4,4,101733,3,1,0,0
10568,0,2,45,210000,1,4,-200,2,2,100000,1,3,3,0
10569,1,0,42,60000,1,0,49244,4,4,102000,3,1,0,0
10570,0,0,31,30000,1,1,699,3,6,100000,6,0,1,1
10571,0,0,48,130000,2,2,1778,-1,3,100000,-1,1,0,0
10572,1,2,30,70000,0,0,68971,-1,4,102700,-1,0,0,1
10573,0,1,34,150000,1,0,112391,4,4,105000,-1,1,0,0
10574,1,2,27,260000,0,0,158711,4,4,130000,-1,1,0,0
10575,0,0,39,150000,1,4,0,5,2,100000,1,3,3,1
10576,0,0,40,10000,1,0,9135,4,3,100000,3,1,0,0
10577,1,0,44,420000,0,0,13620,4,4,102000,3,1,0,0
10578,0,0,43,210000,0,4,3577,2,2,101003,1,3,3,0
10579,0,1,32,160000,0,2,1375,3,3,103645,2,2,2,1
10580,0,0,28,50000,0,0,19969,-1,4,108000,3,1,0,0
10581,0,2,28,240000,0,0,2276,4,3,101000,-1,2,3,0
10582,0,2,27,20000,0,0,14088,4,4,101111,3,2,2,0
10583,0,0,24,60000,0,4,0,5,3,100000,2,3,3,0
10584,0,2,26,350000,0,4,0,2,2,100000,1,3,3,0
10585,0,0,47,50000,1,0,9532,4,7,105000,5,0,0,0
10586,1,0,33,20000,0,0,3010,3,4,101272,3,1,0,0
10587,0,2,40,360000,1,2,16540,3,3,101160,2,1,2,0
10588,0,0,44,400000,1,4,0,2,2,100804,1,3,3,0
10589,1,2,26,130000,0,2,2343,3,4,132322,3,1,0,0
10590,0,0,49,60000,2,0,59902,4,6,103400,5,1,0,1
10591,1,2,43,400000,1,4,-5,2,3,100000,2,2,2,0
10592,1,0,24,20000,0,1,11893,5,6,101500,5,0,1,0
10593,0,2,28,240000,0,0,168068,4,4,106042,3,1,0,0
10594,1,0,32,500000,0,0,331751,4,4,110558,3,1,2,0
10595,0,2,31,250000,0,0,36439,3,4,105000,3,1,2,0
10596,1,2,29,290000,0,2,783,3,3,102838,-1,1,0,0
10597,1,0,31,70000,0,0,62737,4,3,104030,2,3,3,0
10598,0,0,23,20000,1,0,14313,4,3,101000,2,2,0,0
10599,1,2,43,120000,1,2,3131,3,3,105126,2,2,2,0
10600,1,2,38,350000,1,2,17999,3,3,138933,2,2,2,0
10601,1,0,46,260000,1,1,82683,6,6,104000,5,0,1,1
10602,0,0,22,130000,0,1,29929,-1,6,103412,5,1,0,0
10603,1,0,27,20000,1,0,19339,4,4,101500,3,2,0,0
10604,0,0,43,20000,1,0,11511,4,4,101205,-1,1,0,0
10605,0,0,37,500000,0,0,51652,4,4,105300,3,1,0,0
10606,1,2,46,360000,1,0,92961,4,4,110125,3,3,3,0
10607,1,0,41,150000,1,0,140172,4,4,105507,3,1,0,0
10608,1,0,39,140000,0,2,10091,5,4,118539,2,1,0,0
10609,0,0,33,280000,0,4,167,2,3,103700,-1,1,2,1
10610,0,2,36,220000,1,4,0,2,2,100000,1,3,3,0
10611,0,2,29,400000,1,0,5074,4,4,101097,3,1,0,0
10612,0,0,30,230000,0,0,149775,4,4,110000,3,1,0,0
10613,0,1,47,20000,0,1,3133,5,3,100000,2,2,2,0
10614,0,2,34,200000,0,0,129554,4,4,105600,-1,1,0,0
10615,0,2,41,230000,1,2,1886,3,3,108034,3,2,2,0
10616,0,2,32,360000,0,0,192160,4,4,120104,3,2,0,0
10617,1,0,27,100000,0,0,100442,4,4,105000,3,1,2,0
10618,0,0,25,360000,0,2,20952,3,3,112590,2,2,2,0
10619,0,2,29,80000,0,2,928,-1,3,104844,2,2,2,0
10620,0,0,38,310000,1,0,302623,4,4,112000,3,1,0,0
10621,1,0,23,10000,0,0,7545,4,4,101500,3,1,0,0
10622,0,0,27,260000,0,4,895,2,2,100000,1,3,3,0
10623,0,0,33,210000,0,0,212601,4,4,106000,3,1,0,0
10624,1,0,44,140000,0,0,108033,4,4,104000,3,1,0,0
10625,0,0,25,50000,0,0,47431,4,4,102000,-1,1,0,1
10626,1,2,46,80000,1,0,78861,4,4,102435,3,1,0,0
10627,1,0,48,50000,1,0,40931,4,4,101880,-1,1,0,1
10628,1,0,54,210000,1,2,471,6,3,100176,-1,2,2,0
10629,0,0,28,330000,0,0,255834,4,4,109425,3,1,0,0
10630,1,0,30,20000,0,0,16728,4,4,101307,5,0,1,1
10631,0,0,25,50000,0,0,8481,4,3,101000,3,2,0,0
10632,0,0,42,240000,1,2,632,3,3,100000,2,2,2,0
10633,1,0,53,30000,1,0,18112,4,4,101329,3,1,0,0
10634,1,0,37,20000,1,0,16455,4,4,101609,3,1,0,0
10635,0,0,24,100000,0,0,7094,-1,4,101439,3,2,0,0
10636,1,1,29,170000,1,0,165027,4,4,107200,3,1,0,0
10637,1,0,35,80000,1,2,1692,3,3,102702,-1,2,0,0
10638,0,3,23,90000,0,0,83176,-1,4,103504,3,1,0,0
10639,0,2,33,500000,0,2,0,5,3,100212,2,2,2,0
10640,1,0,56,50000,1,0,46794,4,4,101756,3,1,0,0
10641,0,0,23,60000,0,0,45648,4,4,101937,3,1,0,0
10642,1,0,29,450000,0,1,16524,5,4,100676,3,1,2,0
10643,0,2,29,200000,0,0,7298,4,3,101000,3,1,0,0
10644,1,1,32,50000,0,0,40486,6,4,101691,3,1,0,1
10645,1,0,47,20000,0,0,17059,4,4,101500,3,1,0,0
10646,0,2,29,130000,0,0,41224,4,4,104500,3,1,0,0
10647,0,0,24,90000,0,0,24401,4,4,101454,3,1,1,0
10648,0,0,30,330000,1,0,155285,4,4,110000,3,1,2,0
10649,0,3,34,80000,0,1,2898,-1,3,100000,2,2,0,0
10650,0,2,39,400000,0,0,404924,4,4,113521,3,1,0,0
10651,0,2,41,310000,1,0,48815,4,4,102063,3,1,0,0
10652,1,2,24,30000,0,0,6003,4,4,101440,5,1,0,0
10653,0,2,50,200000,1,2,1662,3,3,102482,3,1,2,0
10654,0,2,34,210000,1,2,326,-1,3,100983,2,2,2,1
10655,0,2,30,100000,0,0,90375,4,4,103007,3,1,0,0
10656,0,0,30,230000,0,1,1855,-1,3,100000,-1,1,3,0
10657,1,0,50,220000,1,4,0,2,2,100200,5,0,2,0
10658,1,2,42,380000,0,0,1837,4,4,103000,5,2,0,0
10659,1,2,27,50000,0,0,49114,4,4,102005,3,1,0,0
10660,0,2,32,200000,1,1,25830,5,6,100000,1,3,3,0
10661,1,0,26,50000,0,0,49586,6,4,102268,3,1,0,0
10662,0,2,32,120000,1,2,497,3,3,100000,2,2,0,0
10663,0,2,30,230000,0,0,64062,4,4,105000,3,1,0,0
10664,1,0,44,70000,1,1,54297,5,6,100000,-1,0,1,1
10665,1,1,49,50000,1,1,36728,5,4,100036,3,1,0,0
10666,0,0,24,50000,0,0,30344,4,4,120002,3,3,3,0
10667,0,0,42,60000,1,0,58264,4,4,103200,3,1,0,0
10668,1,1,36,60000,0,0,34364,4,4,105000,3,1,0,0
10669,1,0,36,180000,1,0,4524,4,4,102000,3,2,2,1
10670,0,0,30,150000,0,0,69955,4,4,101873,3,1,0,0
10671,0,2,57,270000,1,4,13559,2,2,100736,1,3,3,0
10672,1,2,31,150000,0,1,57504,6,6,102500,5,0,4,1
10673,0,1,40,170000,1,0,69602,4,4,102128,3,1,0,0
10674,0,2,30,190000,0,2,6544,-1,3,119699,3,2,2,0
10675,0,1,52,10000,1,1,2465,3,6,101200,5,0,1,0
10676,0,0,24,50000,0,0,27788,4,4,102000,-1,1,0,0
10677,0,0,41,60000,1,0,56483,6,4,102203,5,1,0,1
10678,0,2,24,40000,0,4,5247,-1,2,107196,1,3,3,0
10679,0,2,34,290000,0,2,1915,3,3,106151,2,1,2,0
10680,0,1,48,150000,0,0,175095,4,4,110011,-1,1,0,0
10681,0,1,30,120000,1,1,119511,5,4,100003,3,1,0,1
10682,0,1,34,50000,1,0,24203,4,4,101367,3,1,0,0
10683,0,0,44,160000,0,4,-4,5,3,100000,2,2,2,0
10684,1,2,37,270000,1,0,160069,6,4,106000,3,1,0,1
10685,1,1,32,240000,0,2,4717,3,3,111980,2,2,2,0
10686,0,0,38,30000,1,0,7979,4,4,101200,3,0,0,0
10687,0,2,32,90000,0,2,7563,3,2,100000,2,2,2,0
10688,0,1,30,170000,1,0,136639,4,4,107200,3,1,0,0
10689,0,2,27,140000,0,0,142027,4,4,107000,3,1,0,0
10690,1,2,35,430000,1,4,0,2,2,100000,1,3,3,0
10691,1,0,49,340000,1,2,9983,4,3,143418,3,1,0,0
10692,0,0,35,320000,0,2,1302,3,3,103571,2,1,0,0
10693,0,0,28,260000,1,0,251811,-1,4,109388,3,2,0,0
10694,0,0,30,70000,1,0,8432,4,4,101300,3,1,0,0
10695,1,2,28,130000,0,4,0,5,2,100000,1,3,3,1
10696,0,2,31,450000,0,4,0,-1,2,100000,1,3,3,0
10697,0,0,30,80000,0,2,4161,3,4,102000,2,1,0,0
10698,0,1,42,90000,1,0,14376,4,4,101278,3,1,0,0
10699,0,2,38,620000,0,2,1966,-1,3,135703,1,2,0,0
10700,1,0,34,140000,0,1,94153,5,6,108500,3,1,0,0
10701,0,2,35,160000,1,4,0,5,2,100000,1,3,3,1
10702,0,0,36,140000,1,0,50663,4,4,101788,3,1,0,0
10703,0,2,50,270000,1,2,1363,3,3,100000,2,2,2,0
10704,0,2,25,110000,0,0,92332,4,4,102800,3,1,0,0
10705,0,1,23,20000,1,1,14428,5,6,100480,1,3,3,1
10706,0,2,38,180000,1,4,0,5,2,100000,-1,3,3,0
10707,0,0,45,130000,1,0,79277,4,4,103500,-1,1,0,0
10708,0,0,31,80000,1,0,51346,4,4,103000,3,1,0,0
10709,1,0,25,30000,0,4,836,2,2,100836,1,3,3,0
10710,0,2,39,160000,1,4,0,5,2,100000,1,3,3,0
10711,0,2,35,260000,1,4,0,2,2,100000,1,3,3,0
10712,0,2,24,80000,0,1,2254,5,4,100000,3,1,0,0
10713,0,0,32,80000,1,2,11262,3,2,100000,1,3,3,0
10714,1,0,39,30000,0,0,24065,4,4,102005,3,1,0,1
10715,1,0,66,200000,1,2,389,3,6,100779,2,2,2,1
10716,1,1,47,100000,0,0,94925,4,4,103889,3,1,0,0
10717,0,1,37,80000,1,1,93050,6,6,108840,5,1,0,1
10718,1,0,32,50000,0,1,780,3,6,100000,2,2,3,1
10719,1,1,26,50000,0,0,31708,6,4,101700,3,1,0,0
10720,0,0,29,500000,0,4,2140,2,2,103919,1,3,3,0
10721,1,2,29,50000,0,2,1162,3,4,137719,3,1,0,0
10722,0,0,26,290000,1,0,262518,4,4,106500,3,1,0,1
10723,0,0,31,260000,1,2,5841,3,4,123194,-1,2,2,0
10724,1,2,48,320000,1,2,25840,3,3,113326,2,2,3,0
10725,0,0,29,280000,0,2,7545,3,3,102709,2,1,0,0
10726,1,1,46,50000,1,1,13473,3,6,100000,-1,3,3,1
10727,0,0,26,100000,0,0,9614,4,2,100000,1,3,2,0
10728,0,2,41,240000,1,2,4420,3,3,116920,2,2,2,0
10729,1,0,39,90000,0,0,50477,4,4,103000,3,2,0,0
10730,0,2,29,130000,0,2,13194,3,4,109403,3,1,2,0
10731,1,0,24,20000,0,1,1650,-1,8,100000,7,6,5,0
10732,0,0,40,360000,1,4,-242,5,3,100649,3,2,2,0
